compiled score function
Old best loss
garray(94.72926330566406)
Compiled loss functions
428 93.2508392334 94.5278320312
429 93.2763595581 94.5550918579
430 93.2506942749 94.4853515625
431 93.2691802979 94.5110321045
432 93.3139343262 94.5713729858
433 93.3080749512 94.5752487183
434 93.2176971436 94.5248565674
435 93.2357788086 94.6284332275
436 93.2034378052 94.6031494141
437 93.2476577759 94.6166229248
438 93.2668991089 94.5985412598
439 93.2664108276 94.5012741089
440 93.2251281738 94.5068511963
441 93.274559021 94.5316696167
442 93.2652206421 94.5329360962
443 93.2598571777 94.5312347412
444 93.2771759033 94.4753952026
445 93.2590789795 94.5517883301
446 93.2320785522 94.5519485474
447 93.1966781616 94.6208877563
448 93.1837768555 94.6418762207
449 93.2279205322 94.5359954834
450 93.2258300781 94.5515441895
451 93.2485198975 94.5506362915
452 93.2984771729 94.5482254028
453 93.2941970825 94.5194320679
454 93.2254180908 94.5555953979
455 93.1909790039 94.5349121094
456 93.2035369873 94.5617980957
457 93.198135376 94.5386352539
458 93.1581802368 94.5073318481
459 93.2488479614 94.5999069214
460 93.2187805176 94.5225448608
461 93.3157577515 94.5507583618
462 93.306388855 94.5004043579
463 93.2338562012 94.5552978516
464 93.2283706665 94.5507965088
465 93.2528076172 94.5714950562
466 93.18019104 94.6038513184
467 93.2607803345 94.5176086426
468 93.2773208618 94.5538864136
469 93.2449111938 94.4731140137
470 93.2530212402 94.5994873047
471 93.2609939575 94.5813751221
472 93.2716751099 94.5441741943
473 93.2474975586 94.4944229126
474 93.1824645996 94.4809112549
475 93.2226791382 94.5744628906
476 93.2636947632 94.5117263794
477 93.1910171509 94.5539855957
478 93.2655181885 94.4553146362
479 93.2996749878 94.533493042
480 93.2148971558 94.5130233765
481 93.2757797241 94.5591201782
482 93.224357605 94.5160369873
483 93.2574386597 94.6476821899
484 93.214050293 94.4692611694
485 93.2555160522 94.4474334717
486 93.243270874 94.6818847656
487 93.2038192749 94.4580764771
488 93.2111740112 94.4733734131
489 93.2106399536 94.5170822144
490 93.2344207764 94.5815505981
491 93.2644577026 94.5863571167
492 93.1942138672 94.4856719971
493 93.2713775635 94.5538787842
494 93.2594985962 94.5130615234
495 93.2784576416 94.5532073975
496 93.2581558228 94.5114212036
497 93.255279541 94.5336380005
498 93.167388916 94.4921951294
499 93.2143554688 94.5891723633
500 93.2052993774 94.4538650513
501 93.1368255615 94.4427566528
502 93.1812057495 94.6009216309
503 93.2038497925 94.5975570679
504 93.1928710938 94.5612945557
505 93.2043685913 94.5103378296
506 93.2228469849 94.513458252
507 93.2160186768 94.548248291
508 93.214263916 94.5117340088
509 93.2184677124 94.43359375
510 93.2489395142 94.5975112915
511 93.2491912842 94.4829940796
512 93.2224197388 94.4776077271
513 93.1856384277 94.596206665
514 93.2104492188 94.5340805054
515 93.2392959595 94.5159835815
516 93.2258377075 94.4828491211
517 93.2294082642 94.5413970947
518 93.1689376831 94.5639724731
519 93.2270889282 94.5779571533
520 93.186668396 94.550201416
521 93.1687850952 94.5866699219
522 93.2356567383 94.5310821533
523 93.184715271 94.6207885742
524 93.2061157227 94.4643325806
525 93.2584762573 94.5597991943
526 93.2138977051 94.4595870972
527 93.239730835 94.5028381348
528 93.2088699341 94.5277709961
529 93.2064743042 94.5618362427
530 93.2085952759 94.5297317505
531 93.2245864868 94.4843063354
532 93.1584243774 94.4979705811
533 93.1707763672 94.493888855
534 93.1886367798 94.5172424316
535 93.2235870361 94.4609985352
536 93.2224807739 94.5135421753
537 93.1803359985 94.5927963257
538 93.2016296387 94.5302124023
539 93.1443557739 94.5179672241
540 93.2511138916 94.5569000244
541 93.271736145 94.5394821167
542 93.1940765381 94.5256347656
543 93.1809539795 94.5532989502
544 93.2024612427 94.4758300781
545 93.2605895996 94.4707717896
546 93.2328186035 94.6512374878
547 93.2027740479 94.5342254639
548 93.2157974243 94.5126571655
549 93.2416000366 94.5576324463
550 93.2249755859 94.531829834
551 93.2451400757 94.5876998901
552 93.1218566895 94.4841690063
553 93.2332611084 94.5079956055
554 93.2731399536 94.5085449219
555 93.2372055054 94.6210632324
556 93.1707000732 94.5751876831
557 93.181060791 94.4862594604
558 93.2441177368 94.4906387329
559 93.146194458 94.506072998
560 93.1791000366 94.4964370728
561 93.2429580688 94.49269104
562 93.174369812 94.5088577271
563 93.1728591919 94.4800491333
564 93.1994400024 94.4948120117
565 93.1630859375 94.4904632568
566 93.2235794067 94.4706344604
567 93.1917800903 94.4771957397
568 93.2244338989 94.5140075684
569 93.2373580933 94.5939254761
570 93.2072143555 94.4680480957
571 93.202835083 94.5329589844
572 93.1846389771 94.5249633789
573 93.2155609131 94.4925842285
574 93.1162567139 94.4563064575
575 93.2026748657 94.5578613281
576 93.1328201294 94.5655822754
577 93.2151412964 94.4577865601
578 93.2430496216 94.5405349731
579 93.1866455078 94.5753097534
580 93.2186965942 94.4892883301
581 93.1430587769 94.5303726196
582 93.1849365234 94.4292221069
583 93.2053070068 94.5317687988
584 93.2357406616 94.4550857544
585 93.2037811279 94.577796936
586 93.1473693848 94.5107040405
587 93.1634979248 94.4978637695
588 93.121055603 94.5539321899
589 93.2342987061 94.4281845093
590 93.1989440918 94.5614242554
591 93.1984100342 94.564956665
592 93.1706008911 94.5022506714
593 93.1612243652 94.5122375488
594 93.1902770996 94.4769363403
595 93.19921875 94.5319747925
596 93.196395874 94.4811401367
597 93.1600570679 94.4605789185
598 93.1335983276 94.540687561
599 93.2462692261 94.5218200684
600 93.2363204956 94.5462722778
601 93.1609344482 94.4841690063
602 93.1563339233 94.4945831299
603 93.2274780273 94.504119873
604 93.2131500244 94.5330963135
605 93.1960678101 94.5519790649
606 93.139755249 94.5063476562
607 93.1482772827 94.4823379517
608 93.1730957031 94.5127944946
609 93.205329895 94.5025939941
610 93.1709747314 94.5109405518
611 93.2034912109 94.433921814
612 93.1475982666 94.5081710815
613 93.2263870239 94.508026123
614 93.2081604004 94.5321502686
615 93.1786956787 94.5762863159
616 93.2031707764 94.463973999
617 93.1477813721 94.4615631104
618 93.1371459961 94.4989318848
619 93.1564712524 94.4801330566
620 93.2133712769 94.459487915
621 93.1508407593 94.5347290039
622 93.2052764893 94.5365600586
623 93.1622848511 94.4977340698
624 93.2383575439 94.5854187012
625 93.1465606689 94.5092697144
626 93.2691802979 94.5378417969
627 93.1743011475 94.5281143188
628 93.1515960693 94.4886322021
629 93.2090301514 94.4988632202
630 93.1971511841 94.4796447754
631 93.2018890381 94.4903488159
632 93.1912078857 94.5113677979
633 93.1359481812 94.4438247681
634 93.1996994019 94.4144134521
635 93.2550048828 94.4578933716
636 93.197227478 94.5162277222
